comment,rating
"可以說是來虎尾，會很想要再來吃的一家餐廳，不只是環境好，座位寬敞，食材的豐富跟新鮮度更是無話可說，尤其之前有白沙屯媽祖的駐駕，更是讓這間餐廳的名氣更響亮。
重點是價位中等CP值算高",5
這裡的冷氣超強夏天真的很舒服但是嘉義那邊有比這間大一點點食材都一樣好吃肉很新鮮蔬菜很大分魚大分新鮮真的超棒一樣冰淇淋飲料免費嘉義那間常去這家是來第一次停車位似乎少了些服務態度良好,5
"人超多，
服務態度很好
冰淇淋機有兩台在吃飯過程都不能用 … 全文",5
"🌟🌟激推湯頭很好喝～

一進來很像來到台中輕井澤，價位也類似，但飲料多了很多種選擇、也有冰淇淋🍦可以吃！ … 全文",5
"很漂亮地方，聲音太吵，食材新鮮
建議音樂小聲一點，客人才不會越說越大聲...
餐點：5…
全文",4
店內的氛圍感很好，裝潢跟形式與輕井澤滿像的，但餐點很好吃。,5
"慕名前往！是雲林版輕井澤，也很開心嘉義店開了，就不用特地跑到雲林吃啦！
服務
內用…
全文",5
前幾天用餐，隔壁桌有一位老先生，另外兩位老太太在自助吧用霜淇淋，突然聽到一位女店員（燈光暗應該是紅髮）告知老先生：「你們要吃快一點，我們其他客人要用餐了。」態度屬實不是很好，老先生也被她請走，隨後店員也迅速的收拾桌面，這時候兩位老太太回來了：「我們還沒吃完耶，怎麼倒掉了」，店員傻在那裡一直說你們已經過用餐時間了，我們後面還有客人要吃，三個人僵持在那，後面老太太走了，店員繼續收拾桌面。 … 全文,4
"用餐環境很舒服
餐點很新鮮
還有親切的服務員...
服務
內用…
全文",5
來這裡吃晚餐點一鍋石斑魚鍋物，來吃覺得很幸福，這裡的鍋物及炸物與滷的食物都很好吃，服務人員態度親切，有停車場，停車方便。,4
"打卡送小禮物（炸薯條），
自助吧很多佐料、飲料、咖啡還有霜淇淋。
用餐環境優雅、冷氣強加分許多！
服務
內用…
全文",5
門前的停車場很便利，大門及室內用餐空間，整體氣氛是做的蠻好的！火鍋湯頭口味也不錯，菜色出菜擺盤很特別，像活蝦直接用水杯裝，小孩都看的目不轉睛很妙，雖然沒有提供多樣的冰品，但自動蛋捲冰淇淋機，也是蠻有新鮮感的，但我覺得冰淇淋口感，稍微有待加強，不夠濃和綿密，而整體服務也不錯，廁所環境也可以！聚會用餐好去處～* 全文,4
"昨天第一次用餐，看到良好的評價前往的，果然沒有失望，雖然停車位不多，但附近算是好停車的。
冷氣超涼，剛入門一股涼意，但是吃完火鍋很舒服不會汗流浹背的，環境很大空間很舒適，造景也很美、大氣，食材用料都很對得起價格，整體上是可以一直回訪的餐廳，超級推 全文",5
"冷氣真的太冷了，想要拚翻桌率可以理解
但顧客不是白癡，用這種使顧客身體不適的方式
來逼迫吃完的人趕快走，這樣是不對的 … 全文",3
"用餐環境優
食材新鮮
菜盤會變化
飲料總類多
服務
內用…
全文",5
自助吧有很多飲料可以選擇，還有兩種冰淇淋機小朋友都很喜歡！裝潢大氣漂亮,5
"湯淳，食材鮮，價格偏高
服務
內用…
全文",4
"小餓魔全牛很差
整盤機乎都是牛五花
是叫人怎麼吃，超油超級膩
噁心🤮 …
餐點類型
晚餐…
全文",1
"菜盤超豐富，還給一隻大蝦，肉也不馬虎，想吃很多肉也可以，更別說裝潢也是中南部特產，無懈可擊
服務
內用…
全文",5
"1. 裝潢很古色古香，非常特別，但冷氣爆冷。
2. 食材不錯，生日有優惠，會有送餐機器人送生日餐，員工會跟你一起歡唱生日歌.
3. 有停車位，但不多，外圍是可以找到很多路邊的白線停車。 … 全文",5
"來好幾次 設備都有持續更新
食材新鮮 菜盤也很多  冰淇淋好吃 很綿
鱸魚 直接整條給客人 旁邊還有三顆蛤仔 米酒 薑絲  花枝漿也很推",5
"一直都把野川堂當作我心中火鍋店的第一名，最近菜盤換了希望可以改回來，苜蓿芽真的不ok，之前有評論過五顆星，如果菜盤改回來會改回五顆星的，希望業主能看到這則留言🙏 …
餐點：2…
全文",3
"很讚，好吃，自助的飲料有木耳，超讚的啦！（不是隨處可見的可樂機）
推薦壽喜燒鍋，很好吃👍
環境非常好，服務人員態度也很讚，東西又好吃👍 …
服務…
全文",5
"超棒體驗火鍋食材新鮮和音樂很棒，超棒店家美食很棒，要過來要先打電話預約
餐點：5…
全文",5
"店內用餐環境舒適，食材新鮮還有自助吧台，很好的體驗，店家有自己的停車空間
服務
內用…
全文",5
"即使平均一餐下來，花費比在地其他店家貴，但仍然三不五時就來消費。但今天中午的帶位妹妹服務生，態度之差非常待改進，希望只是個人態度問題或是訓練要求不足，而不是生意太好以致於產生""反正不差你這一組客人""的態勢。 全文",2
"好好吃 一定要來吃看看啦 環境超美
抹茶霜淇淋超好吃 火鍋料很新鮮
服務
內用…
全文",5
