comment,rating
"點了海鮮義大利麵，內容物及份量配不上這個價錢。

可能是房租太貴了",1
"出餐速度快，品質很好，食物好吃，有葷有素，適合各種聚餐
服務
內用…
全文",5
餐廳氣氛很棒，食物好吃，但食量大者可能較吃不飽，整體來說非常優質！,5
真的很美味！還有專屬停車場，雖然不是相連的，也才離不到50公尺。,5
"外帶焗烤麵份量太少，小孩吃不飽。
口味還可以。",3
聖誕節有聖誕活動 餐點好吃,4
餐點，飲料都好吃，價格也不貴，旁邊還有他們自己的停車場,5
義大利麵滿好吃的😋 …,4
壽喜燒湯頭超淡超不好喝 還一股怪甜味 火鍋料都沒入味 不好吃,1
"除了停車不方便以外其他覺得還不錯
可以三五好友在這裡聊天打屁嚇咖啡喝白開水妍飲料吃飽",5
聚餐聊天的好去處，服務佳，餐點很平價唷～只是停車在停車場需要一點運氣外加技術😆 …,5
"人員態度很好，環境也很舒服
而且東西便宜要好吃
cp值超高！！",5
"服務人員態度不耐煩；餐點鹹到不行，以上
服務
內用…
全文",1
服務很好！很好吃😋👍 …,5
餐點超好吃的～每次來必吃💕 …,5
"好吃是好吃
但是吃蛋得時候全部都是蛋殼
很扣分",2
標示營業到晚上10點，結果8:40就關門，而且常常這樣，有需要的路人請多注意,1
不錯吃的餐點，而且空間寬敞舒適，初來乍到可以試試。,4
"本人第一次來這家店 :
1.開水自取不會說
2.開水裡面沒有檸檬片
3.餐具只說自取卻沒說在哪",2
"東西超多，而且價錢便宜，下次還會再來
服務
內用…
全文",5
好吃又便宜  聚餐好地方  而且完全沒有雷貨  真的是一間cp值很高的店  推薦大家來吃,5
適合聊天的地方～,3
餐點氣氛都不錯，值得推薦,5
餐點都很好吃~吃飯氣氛很不錯，推薦來這裡,5
大概只有不方便停車的問題而已，餐點不錯、店裡環境好、店員服務很好，鬆餅很好吃,5
燉飯、義大利麵很好吃 柚子茶也很棒 店員可以再親切一點就好,5
東西好吃又便宜，選擇性也很高,4
"餐點好吃，而且氣氛超棒的👍🏻👍🏻
現在只要跟朋友吃飯第一首選就是微樂😂 …",5
餐點不錯，環境優秀，價位平實,5
餐點不錯吃，價位親民,4
平價餐點一般般，但是可以午餐吃到下午茶，好朋友聊天的好地方,3
餐點種類眾多，只有火鍋類比較大份，乾的份量較小。,3
