comment,rating
"雖然貴些，但用餐環境食材料理，值得
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600
餐點：4
服務：4
氣氛：4
建議的餐點
鮭魚卵手捲 玉米手捲 鮮蝦手捲, 鮮蝦黃金豆腐磚, 蝦手捲, 鮭魚卵軍艦&炙燒干貝握壽司&鮮蝦握壽司&海膽軍艦&櫻桃鴨胸握壽司, 鰻魚蓋飯",4
"用餐環境不錯，喜歡坐小隔間可以不計形象大快朵頤，，每次必點松板豬，生魚片新鮮肉質Q彈，今天點了烤秋刀魚好鮮好好吃，湯品類湯頭濃郁好喝！
服務
內用
餐點類型
晚餐",5
"推薦店內的平日中午簡餐
點了蔥爆豬燴 90$
份量夠 價格便宜 味道很棒",5
"食材新鮮，好吃～大推生魚片超鮮，松板豬一上桌秒殺，烤魚也很新鮮，烤的超香，烏龍湯麵湯頭超好喝，麵條超Q ,兒子說飽到天靈蓋~
服務
內用
餐點類型
晚餐",5
年輕人服務態度差 東西貴 沒那個價值～ 還貼物價上漲要客人體諒 若東西等級有到那 客人就會吃的心服口服 東西少又喊成本貴 要前來用餐的客人要三思,1
難得來到虎尾，在都市之外吃到一間有水準的日本料理店，用料實在，做工感覺得出來用心！讚👍 …,5
"打著日式料理名號來噱錢的
員工闆娘態度傲慢做餐也是慢得離譜
送湯手指碰到湯還可以厚著臉皮送上來
一份餐點可以等到快1小時都還沒送上來別桌比我們慢點餐都還可以比我們快上餐
最後送上來還以為多好吃堪比路邊攤同等
更推薦前面井野吃絕對不推薦這間

很好笑以上都是事實再來就是闆娘送湯的呢🤣
再來我也並不是這幾天用餐不想當下給予回饋你們來這裡留言還是要我當著大家面說這些你們不會難堪生氣的話我是很樂意😊
我就看著你們繼續不改繼續耍嘴皮來回應😚
餐點：1
服務：1
氣氛：1",1
"服務態度差
煮一個味增湯，詢問了第一次跟我說煮味增湯要一下，當時問的時候店內幾乎沒有什麼人比我們早來了，比我們早的都走了
第二次問跟我們說前面單很多，我整個問號耶，煮了30分鐘可以煮出其他桌的天婦羅，但是煮不出一碗味增湯😂
有看過人味增湯跟甜點一起上的嗎？
不用回我什麼有沒有同理心這種話
我覺得店內的服務態度不好，茶喝完要到
結果也只是要我自己拿出來倒女店員才發現
但後來也沒有人繼續要倒茶
態度非常的不積極，真心不推薦
不知道是我吃的價位太低，才這樣，還是….
需要改進，謝謝",1
吃得出來，有用心在料理上面,5
因為朋友推薦，特地從桃園下去嘗鮮，服務品質好、餐點多樣，重點是味道真的值得再讓我下雲林再吃一次!!!,5
平價又美味！！！ 炸蝦壽司必點,5
色、香、味俱全！價格合理！,4
"好吃是好吃 上菜速度有待加強 而且明明是我們這桌先點菜 可是其他桌後來的卻先上菜 讓我們一直等。
服務
內用
餐點類型
午餐",1
很棒的地方  裝潢台日風格,5
"東西大部分都好吃
其中烤松阪豬特別好吃，是厚切的之外油脂香氣跟脆脆的口感都很棒；比目魚握壽司也非常好吃

但黑胡椒牛小排個人認為頗糟，是烤到近乎全熟的牛肉配上黑胡椒醬，牛肉因為過熟的緣故不但沒有軟嫩是乾到不行；黑胡椒醬非常死鹹完全蓋掉牛肉味，夜市牛排都比這要價300的料理好吃

另外茶水的部分是服務員會來補，但我在平日晚餐時段，店內只有我們一組客人，外場也沒主動來補過茶，或許還有加強的空間(但有來收盤子)",4
壽司飯超硬覺得只是死握，上面的鰻魚、牛肉份量極少。整貫壽司料跟飯的比例極差，價位又中偏高，難怪生意不好。,1
好吃！超好吃！跟朋友一起去店內用餐，有溫暖的感覺，生魚片也非常美味！,5
東西好吃 但真的太慢了 我一個人12：20分進店家 有座位但要我等 沒差我就等了10分鐘入座 我點10個壽司等到一點都還沒上完...之後應該不會中午時段來了....,3
"我老實說好了 從客人數量就能看出來貴店與同條街同業的差距 就拿最直接的價格來說 真的不便宜
不過這是一個願打一個願挨
再來說說生魚片 吃起來不太新鮮 且退冰也沒退好
炒飯部分居然在裡面➕了火鍋料的魚板 讓人看了食慾不振 松阪肉方面料理起還帶點生生
真的是希望貴店能夠改善與同業之間的差距",2
"其實一點都不平價呀⋯⋯
不過呢！
個人覺得炒飯類型必吃👍👍👍👍👍
真的很好吃不過份量不多，我都可以吃兩份囉！

生魚片很新鮮
炙燒超好吃的入口即化
不過一顆要80$
一貫不都是兩粒嗎？ 他們只賣一粒唷！

整體上價位偏高 不過蠻好吃的

那個牛小排就....別點了 真的。
不怎麼好吃呢@@....QQ

吃了快兩千沒吃飽...真的不知道
這就是所謂的平價料理
網友們是不是都太有錢了？",3
"環境很乾淨衛生，服務態度也很好
重點是鰻魚丼飯很好吃，鰻魚不會太甜膩，厚度也夠。是很值得再去的一間店 大推👍 …",5
"店裡環境乾淨，假日去雖然人潮有點多，出餐速度稍為有點慢，不過都能體諒餐飲業的辛苦，最重要的是服務員態度都很親切，這點先給💯分。很好的日式氛圍加上精緻的料理，料理的cp值也很高 個人真的很推👍（已經先加入我的口袋名單了🥰）
個人覺得最好吃的是炸蝦壽司、鮭魚炒飯、松阪豬然後生魚片也很新鮮，適合帶家人聚餐的日式料理店。 …",5
昨晚跟老公小孩去用餐，食材都很好吃，晚上時間客滿，服務人員一直忙進忙出，每一桌都有陸陸續續上菜，本身也是做吃的，可以體會，下次還會再去用餐，辛苦了,5
"店內環境優良，服務態度佳，推薦大家可以去吃吃看，真的是一間很不錯的店。
服務
內用",5
"上餐速度慢、整理收拾倒茶也慢
土瓶蒸料少，和其他日式料理店差很多
當天每種價位的套餐各點一份來吃
也有單點
發現沒有一道讓我們印象深刻的
Cp不高
不會推薦丶也不會再回訪

回覆店家：上餐慢就是指桌上都要沒菜吃了，一次還只上一盤。多人反應相同問題，不懂的和客人說會改進就算了⋯還要說些其他的。看來店家的格調就是如此。這樣的服務業我也是很少見的。祝你們生意興隆",1
"不知道是不是因為吃過很好吃的日式料理，覺得手卷裡面餡料吃起來空虛，甜蝦很黏稠，水果醋喝起來感覺很像是放冰塊融化很久，完全不冰，醋味都被稀釋掉了😓，像是喝水果水，因此打兩顆星。

但裝潢門面是還不錯，但我比較在意吃的方面😂。",2
"炸蝦好吃 生魚片新鮮
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600
餐點：5
服務：5
氣氛：5
建議的餐點
鮮蝦黃金豆腐磚, 大蝦天婦羅",5
"若以日料而言，真的完全沒辦法給及格，完完全全不行...食材新鮮度、師傅的手藝...再加上對於這個價位料理的期待，吃完真的會大受打擊。（擺盤照相尚可，但入口就......）

若是以一般台式餐館，吃吃普通丼飯、商業午餐，此間店面寬敞、外場負責人也極為盡責，點平價的選項吃，就不會覺得太失望😂",2
"豪華套餐很多樣，一個人可能吃不完
兩個人的話可以一人點套餐一人點丼飯
丼飯也有附湯和點心，真的很豐富
然後鰻魚很好吃
湯都超燙的，很適合冬天吃",5
"價位跟食材不符：魚翅湯的香菇和豆芽菜水味重、且上了十多分鐘才補了醋說是要加魚翅湯的，
生魚片部分還結冰咬不下去、照燒雞腿排吃起來像微波包、
最不雷的大概是黑豆跟炸物吧！中規中矩但也不突出

店座位滿時環境擁擠走道不好通行
以套餐價位最低近380再往上一個價位就500多的品質來講真的不及格

結論：餐聽的價位食堂的品質（但沒有食堂份量）",1
