comment,rating
"$680 奢華海鮮蓋飯(？菜名沒記住
內用位置少、窄
價位中上，也有CP值高的品項
刺身的種類很多
服務
內用…
全文",3
一進門坐好就端上一大鍋味增湯，還能無限續湯，裡面還有不少的鮭魚肉跟魚皮，真的是佛心，當天點了生魚蓋飯跟海景蓋飯，生魚片新鮮度很夠很鮮甜，飯淋上柴魚醬油滋味更增添一層風味，唯獨飯的份量略顯不足，但是就價位來說算是中上，是一家會再來吃的好店,4
"師傅親手捏的握壽司超級好吃😋
食材新鮮，CP值高  干貝好多汁
服務人員服務好 。
一定會在回訪👍👍👍 …",5
服務人員說明很詳細價格很透明，不必擔心地雷價格，被摃盤子。我點海膽壽司1個150元，2個便當的價錢，不過我覺得很值，不輸北海道的。,4
店內外裝潢很有日本風格，店內有活海鮮供客戶選購，本次外帶生魚片，很新鮮很好吃，有機會會想要來店內內用。,4
"出餐快速，服務態度很好
服務人員親切解說
廁所很乾淨
餐點：5
服務：…
全文",5
"虎尾少數令人讚嘆的日本料理
主打生魚片等生的海鮮食材
味噌湯超霸氣裡面有大塊魚肉隨你喝到飽 … 全文",5
"超級爛店，進店點完菜等了一個小時只上了一個茶碗蒸？後來來的桌子都上好幾道菜了，問服務生還一直回答東西現殺現做，沒key到單就沒key到扯東扯西
服務…
全文",1
"兩大三小用餐
1.食材新鮮美味
2.價格實惠，C/P值高 … 全文",5
"店內有現撈海鮮，食材當然新鮮不在話下！
店小小的感覺很溫馨，確實挺不錯的 ~ 😋 …",4
"疫情後又再跟一波，仍然沒有太多落差。但來井野真的非常建議要點黑板上的食材，主廚的心力也都放在上。

他們的生食就像是藝術品，大概是雲林比較有米其林推薦的潛力。 … 全文",5
"平價美食、味增魚湯自助喝到飽
CP值算不錯",4
"過年期間前往用餐
很能理解等待時間稍長
但餐點的生魚片有點軟爛 … 全文",4
以這個價位日本料理可以，價格合理，味道食材都在標準之上，免費自裝的味增湯魚肉很多，喜愛喝味增湯的很划算,5
綜合花壽司選擇很多，蒜蒸蛤蜊非常鮮美❤烤午魚肥美cp也很高，滿喜歡的日本料理!味增湯口味上也很好喝生鮭魚肚很新鮮肥美，物有所值的日本料理😊難怪平日午餐小小店面全部客滿哦 …,4
"位子不多
建議開門就來
不然要排一下 … 全文",4
"握壽司飯粒略顯太硬
很容易散開
但生魚片的部分真的好吃沒話說 … 全文",5
"店內座位少，餐點準備時間較長，附近不易停車

食材新鮮好吃，丼飯的份量略少，算是斗六虎尾區域CP值很高的日本料理店。",4
"大推！虎尾必吃的日本料理，食材新鮮隨季節變化調整菜色！每次用餐都有不同的驚喜！
餐點：5…
全文",5
"食物好吃，服務也好，但後廚衛生要改善，後廚人員沒帶好口罩及髮套，這容易有異物掉入食物內。
已經看到你們的回應了，請看照片…這是在後廚的煮食區域！
店家非常誠懇的改進……應該給5顆星….主管要持續督促改善!",5
這的醋飯我給92分，很難得吃到好吃的醋飯，味噌湯免費，料（魚肉）還蠻多的，不過要自己撈😁😁，其他的也不錯，要吃晚餐建議約4:30左右來拿號碼牌 …,5
非常新鮮！！價位中高；免費提供的自助式味噌湯，含有整塊的魚，誠意滿滿！,5
"人氣夯的店   心能等  但胃難受
就是總有吃到沒飽足感的遺憾
加料的味噌湯很特別 價格算親民
再次造訪多加一顆星囉",4
"服務很好東西新鮮，但座位有點窄小，人多需要等候一段時間唷
喜歡日本料理的可以去嚐嚐。",4
"今天吃鮭魚親子丼飯超好吃
基本上生魚片跟飯是虎尾其他家比不過的
（真的很新鮮、有嚼勁、味道鮮甜） … 全文",5
"食材新鮮，想吃要趁早排隊，家族聚餐必到，口味道地。
服務
內用…
全文",5
"算是我在虎尾吃過數一數二的日式料理！
點了那麼多也才1000元，cp值很高～
吃完絕對會二訪三訪的店😝
真的好好吃！一定要點櫛瓜！ …",5
"來了不下10次
好吃高cp值。這些不再論述
維持一貫的新鮮 高質感 … 全文",5
材料新鮮好吃，屬於魚肉跟壽司米比較緊密連結的那種握壽司，烤物很有水準，很棒,4
"新鮮好吃 平價 免費味增湯滿滿的料
服務
內用…
全文",5
新鮮、美味的排隊美食！ 卻又不昂貴，有空會再來,4
海鮮食材新鮮，每次來都幸福滿滿。,4
"在地朋友推薦鮭魚丼飯
鮭魚腹肉真的口感超棒
雖然最近鮭魚價錢調漲
但還是非常值得嚐鮮🍣 …
服務
內用…
全文",5
"在虎尾地區中，CP值蠻高的日式料理。
也是我第一次在虎尾，排隊等超久的店",5
Cp值還蠻高的，食材也很新鮮，不過位子不算太多，不接受訂位，吃飯時間要等一下,5
"可能看到高評價
期望過高了 … 全文",2
